"path","closure","backup_sha256","recovered_sha256","curated_after_recovery","sensitive_content_review","notes"
"wiki/shared-human-agent-delegation-queue.md","recovered","a212217a3c720c070bcbbb23b58a9ec9a97d07bc058bcff3d5b098e351d334a6","a212217a3c720c070bcbbb23b58a9ec9a97d07bc058bcff3d5b098e351d334a6","false","passed","Recovered byte-identically from verified backup."
"wiki/sources.md","recovered","947ac66d6426ec299ae78c67dcbde7adfc1a11d63934773aea27458e2806f3d2","9552555ace911c69229cb0bf49658d5021c977794b5bf527638487873e2204b8","true","passed","Recovered from verified backup, then three-way merged or boundedly curated for current citations, links, navigation, provenance, line endings, or EOF whitespace safety."
"wiki/storytelling-frameworks.md","recovered","d907470b348a5b576f176bc323ccc4c9cec627f6956d8eb202e41a5055022907","d907470b348a5b576f176bc323ccc4c9cec627f6956d8eb202e41a5055022907","false","passed","Recovered byte-identically from verified backup."
"wiki/strategic-thought-leadership-system.md","recovered","2cd9ef8589412c4d0433975969a0bbe037a49b3b85fdc5ab58bf8f728a204bc8","2cd9ef8589412c4d0433975969a0bbe037a49b3b85fdc5ab58bf8f728a204bc8","false","passed","Recovered byte-identically from verified backup."
"wiki/team-working-agreement-and-feedback-loop.md","recovered","a54d6c6b4c3dbf0f49efaa02b96bc55a0fc4d7e7826023def3e84313c1b880b3","a54d6c6b4c3dbf0f49efaa02b96bc55a0fc4d7e7826023def3e84313c1b880b3","false","passed","Recovered byte-identically from verified backup."
"wiki/the-shift-to-agentic-ai-evidence-from-codex.md","recovered","fd3771e31ae1f61297bceadac4f5ad06eb32269273b425c652018dce44867629","fd3771e31ae1f61297bceadac4f5ad06eb32269273b425c652018dce44867629","false","passed","Recovered byte-identically from verified backup."
"wiki/three-x-model.md","recovered","022540fb70a3396eb723e197f278d83abd02494c7b697a20835d3cf01e031d3f","022540fb70a3396eb723e197f278d83abd02494c7b697a20835d3cf01e031d3f","false","passed","Recovered byte-identically from verified backup."
"wiki/use-case-cluster-prioritization-workflow.md","recovered","b966192de676fc6fdb501de53337a59c76c1f222a4740ea5bc26a50450c5811f","b966192de676fc6fdb501de53337a59c76c1f222a4740ea5bc26a50450c5811f","false","passed","Recovered byte-identically from verified backup."
"wiki/video-led-microsite-build-contract.md","recovered","2fb42111539c3d2c834a0e1ca9743b76833ff35477198c0ff5d22aa289f83eca","2fb42111539c3d2c834a0e1ca9743b76833ff35477198c0ff5d22aa289f83eca","false","passed","Recovered byte-identically from verified backup."
"wiki/week3-primary-verification-dossier-2026-07-16.md","recovered","19819265e756582f20bcdd03707740b7d8d8a7dbf8bf278496fa0be933c4fab2","19819265e756582f20bcdd03707740b7d8d8a7dbf8bf278496fa0be933c4fab2","false","passed","Recovered byte-identically from verified backup."
"wiki/weekly-funnel-gap-diagnosis-loop.md","recovered","a097c40645d2f648b0445d3fa6688d1a05874d2b4ade6a8c5581bc391fdc238e","a097c40645d2f648b0445d3fa6688d1a05874d2b4ade6a8c5581bc391fdc238e","false","passed","Recovered byte-identically from verified backup."
"wiki/writing-guidelines.md","recovered","838c864ec1758e710995fbf6348858104cba1d212dc4219b8af2b84a4ec63d54","838c864ec1758e710995fbf6348858104cba1d212dc4219b8af2b84a4ec63d54","false","passed","Recovered byte-identically from verified backup."
